id,date,source_medium,sessions,users,new_users,transactions,purchase_revenue,add_to_carts,checkouts,created_at
1135,2025-06-24,linkedin.com / referral,1,1,0,0,0.00,3,2,2026-03-13 11:32:58.182928+00
1081,2025-06-24,google / product_sync,10,10,10,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1097,2025-06-24,google / cpc,5,5,4,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1101,2025-06-24,shopify_email / email,4,2,0,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1109,2025-06-24,facebook.com / referral,3,3,3,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1056,2025-06-25,facebook / paid,171,166,162,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1060,2025-06-25,ig / paid,51,50,51,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1072,2025-06-25,(direct) / (none),15,14,10,0,0.00,3,2,2026-03-13 11:32:58.182928+00
1120,2025-06-25,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1121,2025-06-25,hs_email / email,2,2,2,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1122,2025-06-25,instagram.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1123,2025-06-25,linkedin.com / referral,2,1,0,0,0.00,3,3,2026-03-13 11:32:58.182928+00
1136,2025-06-25,app.clickup.com / referral,1,1,0,0,0.00,1,0,2026-03-13 11:32:58.182928+00
1137,2025-06-25,{{site_source_name}} / {{placement}},1,1,1,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1079,2025-06-25,l.instagram.com / referral,12,10,11,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1080,2025-06-25,google / organic,11,8,4,0,0.00,9,18,2026-03-13 11:32:58.182928+00
1083,2025-06-25,google / product_sync,8,8,8,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1085,2025-06-25,admin.shopify.com / referral,7,2,0,0,0.00,3,0,2026-03-13 11:32:58.182928+00
1110,2025-06-25,(not set),3,3,0,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1111,2025-06-25,google / cpc,3,3,1,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1112,2025-06-25,linktr.ee / referral,3,2,2,0,0.00,0,0,2026-03-13 11:32:58.182928+00
1141,2025-06-26,facebook / paid,189,186,185,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1147,2025-06-26,fb / Facebook_Right_Column,33,33,33,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1148,2025-06-26,(not set) / paid,22,22,22,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1153,2025-06-26,meta / cpc,18,18,18,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1159,2025-06-26,(direct) / (none),15,12,9,0,0.00,2,2,2026-03-13 11:32:59.152498+00
1161,2025-06-26,facebook.com / referral,13,13,13,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1162,2025-06-26,instagram.com / paid,13,13,14,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1163,2025-06-26,m.facebook.com / referral,12,12,12,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1171,2025-06-26,linkedin.com / referral,9,4,2,0,0.00,26,19,2026-03-13 11:32:59.152498+00
1202,2025-06-26,adsmanager.facebook.com / referral,3,2,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1203,2025-06-26,bing / organic,3,1,0,0,0.00,18,6,2026-03-13 11:32:59.152498+00
1204,2025-06-26,google / product_sync,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1205,2025-06-26,linktr.ee / referral,3,3,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1216,2025-06-26,dka3dqtjjog7y.cloudfront.net / referral,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1217,2025-06-26,ig / Instagram_Stories,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1218,2025-06-26,meta.com / paid,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1234,2025-06-26,google / cpc,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1182,2025-06-26,l.instagram.com / referral,6,6,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1187,2025-06-26,(not set),5,5,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1192,2025-06-26,google / organic,4,4,2,0,0.00,7,4,2026-03-13 11:32:59.152498+00
1193,2025-06-26,ig / Instagram_Reels,4,4,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1142,2025-06-27,facebook / paid,189,189,186,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1149,2025-06-27,(direct) / (none),22,17,13,0,0.00,0,1,2026-03-13 11:32:59.152498+00
1154,2025-06-27,(not set) / paid,18,18,17,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1160,2025-06-27,ig / Instagram_Reels,14,14,14,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1164,2025-06-27,l.instagram.com / referral,12,12,10,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1169,2025-06-27,ig / Instagram_Stories,10,10,10,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1174,2025-06-27,google / organic,8,7,5,1,99.30,11,24,2026-03-13 11:32:59.152498+00
1206,2025-06-27,facebook.com / paid,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1207,2025-06-27,instagram.com / referral,3,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1208,2025-06-27,linktr.ee / referral,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1209,2025-06-27,meta.com / paid,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1219,2025-06-27,bing / organic,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1220,2025-06-27,instagram.com / paid,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1221,2025-06-27,m.facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1222,2025-06-27,shopify_email / email,2,2,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1235,2025-06-27,adsmanager.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1236,2025-06-27,br.search.yahoo.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1237,2025-06-27,l.facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1183,2025-06-27,(not set),6,6,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1188,2025-06-27,google / product_sync,5,5,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1194,2025-06-27,facebook.com / referral,4,4,4,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1195,2025-06-27,google / cpc,4,4,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1196,2025-06-27,linkedin.com / referral,4,3,2,0,0.00,4,8,2026-03-13 11:32:59.152498+00
1139,2025-06-28,facebook / paid,226,226,226,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1145,2025-06-28,(not set) / paid,57,57,57,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1155,2025-06-28,(direct) / (none),18,17,16,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1165,2025-06-28,google / organic,12,11,11,1,84.40,1,1,2026-03-13 11:32:59.152498+00
1210,2025-06-28,ig / Instagram_Stories,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1238,2025-06-28,(not set),1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1239,2025-06-28,linktr.ee / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1240,2025-06-28,meta.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1175,2025-06-28,ig / Instagram_Reels,8,8,8,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1178,2025-06-28,google / cpc,7,7,7,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1179,2025-06-28,google / product_sync,7,7,7,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1180,2025-06-28,l.instagram.com / referral,7,7,7,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1184,2025-06-28,google / paid,6,6,6,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1185,2025-06-28,instagram.com / paid,6,6,6,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1197,2025-06-28,facebook.com / paid,4,4,4,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1144,2025-06-29,facebook / paid,82,83,83,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1157,2025-06-29,(not set) / paid,17,17,17,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1167,2025-06-29,(direct) / (none),11,11,11,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1170,2025-06-29,google / product_sync,10,10,10,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1172,2025-06-29,ig / Instagram_Reels,9,9,9,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1223,2025-06-29,(not set),2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1224,2025-06-29,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1225,2025-06-29,ig / Instagram_Stories,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1241,2025-06-29,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1242,2025-06-29,meta.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1186,2025-06-29,l.instagram.com / referral,6,6,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1189,2025-06-29,google / cpc,5,5,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1198,2025-06-29,google / organic,4,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1143,2025-06-30,google / cpc,139,137,136,0,0.00,1,0,2026-03-13 11:32:59.152498+00
1156,2025-06-30,(direct) / (none),18,14,12,0,0.00,3,1,2026-03-13 11:32:59.152498+00
1211,2025-06-30,(not set),3,3,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1226,2025-06-30,l.instagram.com / referral,2,2,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1227,2025-06-30,linkedin.com / referral,2,1,0,0,0.00,1,4,2026-03-13 11:32:59.152498+00
1228,2025-06-30,shopify_email / email,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1243,2025-06-30,adsmanager.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1244,2025-06-30,instagram.com / referral,1,1,0,0,0.00,2,0,2026-03-13 11:32:59.152498+00
1245,2025-06-30,linktr.ee / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1176,2025-06-30,google / organic,8,8,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1150,2025-07-01,(direct) / (none),22,16,13,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1151,2025-07-01,google / organic,22,14,9,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1168,2025-07-01,google / cpc,11,11,9,0,0.00,1,0,2026-03-13 11:32:59.152498+00
1212,2025-07-01,l.instagram.com / referral,3,3,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1229,2025-07-01,google / product_sync,2,2,2,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1230,2025-07-01,huggy.app / referral,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1231,2025-07-01,instagram.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1232,2025-07-01,l.facebook.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1246,2025-07-01,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1247,2025-07-01,meta / cpc,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1177,2025-07-01,shopify_email / email,8,2,0,0,0.00,2,4,2026-03-13 11:32:59.152498+00
1138,2025-07-02,facebook / paid,280,278,278,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1140,2025-07-02,google / cpc,192,190,192,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1146,2025-07-02,ig / Instagram_Stories,44,44,44,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1152,2025-07-02,(direct) / (none),21,16,8,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1158,2025-07-02,ig / Instagram_Reels,16,16,16,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1166,2025-07-02,l.instagram.com / referral,12,10,11,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1173,2025-07-02,google / organic,9,6,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1201,2025-07-02,instagram.com / referral,4,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1213,2025-07-02,facebook.com / referral,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1214,2025-07-02,google / product_sync,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1215,2025-07-02,ig / Instagram_Explore,3,3,3,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1233,2025-07-02,shopify_email / email,2,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1248,2025-07-02,linkedin.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1249,2025-07-02,olist.lightning.force.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1181,2025-07-02,(not set) / paid,7,7,8,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1190,2025-07-02,(not set),5,5,0,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1191,2025-07-02,ig / Instagram_Feed,5,5,5,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1199,2025-07-02,(data not available),4,4,4,0,0.00,0,0,2026-03-13 11:32:59.152498+00
1200,2025-07-02,app.pop-convert.com / referral,4,1,0,0,0.00,0,1,2026-03-13 11:32:59.152498+00
1252,2025-07-03,facebook / paid,389,387,386,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1292,2025-07-03,meta.com / paid,9,9,8,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1298,2025-07-03,google / paid,7,6,5,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1303,2025-07-03,google / organic,6,6,5,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1304,2025-07-03,ig / Instagram_Stories,6,6,6,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1308,2025-07-03,app.pop-convert.com / referral,5,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1320,2025-07-03,(not set),3,3,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1327,2025-07-03,facebook.com / paid,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1328,2025-07-03,google / product_sync,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1329,2025-07-03,ig / Instagram_Explore,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1330,2025-07-03,linkedin.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1331,2025-07-03,linktr.ee / referral,2,1,0,0,0.00,1,0,2026-03-13 11:33:00.169283+00
1353,2025-07-03,bing / organic,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1354,2025-07-03,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1355,2025-07-03,preview--dragon-bite-landing.lovable.app / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1356,2025-07-03,shopify_email / email,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1266,2025-07-03,(not set) / paid,49,49,49,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1268,2025-07-03,ig / Instagram_Reels,46,47,47,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1273,2025-07-03,l.instagram.com / referral,36,34,32,0,0.00,1,1,2026-03-13 11:33:00.169283+00
1274,2025-07-03,google / cpc,34,29,26,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1282,2025-07-03,(direct) / (none),18,17,13,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1250,2025-07-04,facebook / paid,465,461,467,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1294,2025-07-04,ig / Instagram_Stories,8,8,8,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1305,2025-07-04,preview--dragon-bite-landing.lovable.app / referral,6,2,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1309,2025-07-04,google / organic,5,3,4,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1313,2025-07-04,(not set),4,4,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1321,2025-07-04,ig / Instagram_Explore,3,3,3,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1322,2025-07-04,instagram.com / referral,3,1,0,0,0.00,2,1,2026-03-13 11:33:00.169283+00
1332,2025-07-04,(not set) / paid,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1333,2025-07-04,bing / organic,2,1,0,0,0.00,3,0,2026-03-13 11:33:00.169283+00
1334,2025-07-04,google / paid,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1335,2025-07-04,id-preview--917dbf55-a82e-469f-85f5-27b1b0540b60.lovable.app / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1336,2025-07-04,linktr.ee / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1357,2025-07-04,google / product_sync,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1358,2025-07-04,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1265,2025-07-04,l.instagram.com / referral,52,51,52,2,75.25,2,3,2026-03-13 11:33:00.169283+00
1269,2025-07-04,ig / Instagram_Reels,44,44,44,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1277,2025-07-04,(direct) / (none),22,20,16,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1279,2025-07-04,google / cpc,20,19,16,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1251,2025-07-05,facebook / paid,453,452,456,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1256,2025-07-05,google / cpc,244,235,236,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1288,2025-07-05,ig / Instagram_Stories,10,10,10,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1310,2025-07-05,ig / Instagram_Feed,5,5,5,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1314,2025-07-05,(not set),4,4,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1337,2025-07-05,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1338,2025-07-05,google / organic,2,2,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1271,2025-07-05,(direct) / (none),38,36,33,0,0.00,3,1,2026-03-13 11:33:00.169283+00
1276,2025-07-05,l.instagram.com / referral,33,33,33,0,0.00,5,1,2026-03-13 11:33:00.169283+00
1280,2025-07-05,ig / Instagram_Reels,19,19,19,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1253,2025-07-06,facebook / paid,342,341,336,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1289,2025-07-06,ig / Instagram_Reels,10,10,10,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1295,2025-07-06,l.instagram.com / referral,8,8,8,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1299,2025-07-06,(direct) / (none),7,7,6,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1311,2025-07-06,(not set),5,5,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1339,2025-07-06,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1340,2025-07-06,google / product_sync,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1341,2025-07-06,ig / Instagram_Feed,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1359,2025-07-06,instagram.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1263,2025-07-06,google / cpc,55,51,51,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1285,2025-07-06,ig / Instagram_Stories,14,14,14,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1367,2025-07-07,olist.lightning.force.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1368,2025-07-07,preview--dragon-bite-landing.lovable.app / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1369,2025-07-07,{{site_source_name}} / {{placement}},1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1255,2025-07-07,facebook / paid,308,307,302,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1290,2025-07-07,ig / Instagram_Stories,10,10,10,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1300,2025-07-07,ig / Instagram_Reels,7,7,7,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1315,2025-07-07,(not set),4,4,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1316,2025-07-07,google / organic,4,3,3,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1317,2025-07-07,ig / Instagram_Feed,4,4,5,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1342,2025-07-07,google / paid,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1343,2025-07-07,instagram.com / paid,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1360,2025-07-07,adsmanager.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1361,2025-07-07,facebook / (not set),1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1362,2025-07-07,facebook / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1363,2025-07-07,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1364,2025-07-07,google / product_sync,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1365,2025-07-07,ig / Others,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1366,2025-07-07,linktr.ee / referral,1,1,0,0,0.00,2,0,2026-03-13 11:33:00.169283+00
1270,2025-07-07,google / cpc,41,37,36,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1278,2025-07-07,l.instagram.com / referral,22,20,18,0,0.00,3,3,2026-03-13 11:33:00.169283+00
1281,2025-07-07,(direct) / (none),19,15,14,0,0.00,2,3,2026-03-13 11:33:00.169283+00
1284,2025-07-07,(not set) / paid,15,15,14,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1254,2025-07-08,facebook / paid,327,322,325,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1258,2025-07-08,l.instagram.com / referral,185,181,181,4,331.75,30,23,2026-03-13 11:33:00.169283+00
1259,2025-07-08,(direct) / (none),145,135,133,3,147.62,11,10,2026-03-13 11:33:00.169283+00
1261,2025-07-08,google / cpc,65,58,59,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1291,2025-07-08,(not set),10,9,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1296,2025-07-08,facebook.com / referral,8,8,8,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1297,2025-07-08,ig / Instagram_Reels,8,8,9,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1301,2025-07-08,m.facebook.com / referral,7,7,7,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1312,2025-07-08,meta / cpc,5,5,5,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1318,2025-07-08,ig / Instagram_Stories,4,4,4,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1323,2025-07-08,adsmanager.facebook.com / referral,3,2,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1324,2025-07-08,bing / organic,3,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1325,2025-07-08,instagram.com / paid,3,3,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1326,2025-07-08,preview--dragon-bite-landing.lovable.app / referral,3,1,0,0,0.00,1,2,2026-03-13 11:33:00.169283+00
1344,2025-07-08,l.facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1345,2025-07-08,linkedin.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1346,2025-07-08,shopify.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1347,2025-07-08,yahoo / organic,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1267,2025-07-08,fb / Facebook_Right_Column,48,48,48,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1272,2025-07-08,google / organic,38,36,35,1,175.00,11,5,2026-03-13 11:33:00.169283+00
1370,2025-07-09,(data not available),1,1,1,0,0.00,4,2,2026-03-13 11:33:00.169283+00
1371,2025-07-09,adsmanager.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1372,2025-07-09,instagram.com / referral,1,1,1,1,84.40,3,3,2026-03-13 11:33:00.169283+00
1373,2025-07-09,linkedin.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1374,2025-07-09,shopify.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1375,2025-07-09,shopify_email / email,1,1,0,1,29.75,1,1,2026-03-13 11:33:00.169283+00
1257,2025-07-09,l.instagram.com / referral,221,210,198,9,513.67,40,30,2026-03-13 11:33:00.169283+00
1260,2025-07-09,(direct) / (none),87,82,78,3,246.65,27,15,2026-03-13 11:33:00.169283+00
1262,2025-07-09,facebook / paid,59,57,58,1,84.40,1,1,2026-03-13 11:33:00.169283+00
1293,2025-07-09,(not set),9,9,1,0,0.00,1,1,2026-03-13 11:33:00.169283+00
1302,2025-07-09,(not set) / paid,7,7,7,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1306,2025-07-09,facebook.com / referral,6,6,6,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1307,2025-07-09,m.facebook.com / referral,6,6,6,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1319,2025-07-09,bing / organic,4,4,3,0,0.00,2,2,2026-03-13 11:33:00.169283+00
1348,2025-07-09,IGShopping / Social,2,2,2,0,0.00,7,2,2026-03-13 11:33:00.169283+00
1349,2025-07-09,google / product_sync,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1350,2025-07-09,linktr.ee / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1351,2025-07-09,preview--dragon-bite-landing.lovable.app / referral,2,2,0,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1352,2025-07-09,statics.teams.cdn.office.net / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1264,2025-07-09,google / cpc,55,45,44,3,164.05,11,8,2026-03-13 11:33:00.169283+00
1275,2025-07-09,google / organic,34,28,15,1,82.87,6,6,2026-03-13 11:33:00.169283+00
1283,2025-07-09,ig / Instagram_Stories,16,16,16,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1286,2025-07-09,fb / paid,14,14,14,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1287,2025-07-09,ig / Instagram_Reels,12,12,12,0,0.00,0,0,2026-03-13 11:33:00.169283+00
1381,2025-07-10,facebook / paid,83,81,82,0,0.00,0,0,2026-03-13 11:33:01.061649+00
1394,2025-07-10,google / organic,32,26,22,2,64.75,3,3,2026-03-13 11:33:01.061649+00
1398,2025-07-10,fb / paid,25,25,23,0,0.00,0,0,2026-03-13 11:33:01.061649+00
